FIPS,STATE,COUNTY,GEN_VAX_RATE,COUN_VAX_RATE,COMP_RATE_18UP,COMP_RATE_65UP,BOOSTER_RATE,BOOSTER_RATE_18UP,BOOSTER_RATE_65UP,SVI,IS_METRO,POP,POP_18UP,POP_65UP
21007,KY,Ballard County,94,38,45.6,58.9,53.7,56.3,86.0,B,0,7888,6239,1727
51065,VA,Fluvanna County,79.3,62,69.6,85.7,45.6,48.9,64.0,A,1,27270,21864,5600
35019,NM,Guadalupe County,97,69.2,76.9,85.1,54.3,58.7,78.8,D,0,4300,3421,853
31113,NE,Logan County,90.6,21.9,26.9,44.4,40.9,43.5,52.0,A,0,748,573,169
39129,OH,Pickaway County,98.6,50.2,59.1,83.9,47.7,50.4,71.3,B,1,58457,46036,9344
42035,PA,Clinton County,94.7,44.3,52.1,73.9,50.6,52.9,74.3,B,0,38632,30943,7402
46087,SD,McCook County,96.7,56.9,71.7,95,44.5,48.0,65.1,A,1,5586,4034,1057
39007,OH,Ashtabula County,98.6,52.3,62,85.5,51.4,54.3,73.2,D,0,97241,75893,19086
26021,MI,Berrien County,95.5,55.5,65.8,84.5,48.3,50.7,68.2,C,1,153401,120265,31122
UNK,NE,Unknown County,90.6,0,0,0,15.1,15.3,30.2,,,,,
51660,VA,Harrisonburg city,79.3,37.9,42.8,68.7,1.9,2.0,2.3,D,1,53016,44217,5176
21187,KY,Owen County,94,37.4,43.6,60.5,46.7,50.0,70.9,C,0,10901,8516,2083
40123,OK,Pontotoc County,93.8,50.6,61.8,75.8,36.3,38.5,59.4,C,0,38284,29074,6355
13067,GA,Cobb County,89.6,57.8,67.5,85.1,39.7,42.8,58.2,B,1,760141,583231,96593
05003,AR,Ashley County,90.5,49.6,59.2,77.8,38.3,40.6,60.2,D,0,19657,15259,4116
29109,MO,Lawrence County,91.3,37.6,47.1,66.5,37.3,39.3,57.8,D,0,38355,28653,7075
17135,IL,Montgomery County,98.4,51.4,60.1,80.4,47.7,50.2,74.1,B,0,28414,22701,5853
06003,CA,Alpine County,0,0,0,0,0.0,0.0,0.0,C,0,1129,929,298
21071,KY,Floyd County,94,56.7,67.2,79.2,40.9,43.6,65.1,D,0,35589,27781,6706
17099,IL,LaSalle County,98.4,57.9,66.5,83.4,50.0,53.6,72.9,B,0,108669,85538,21033
08097,CO,Pitkin County,97.1,82.3,88.2,83.4,47.1,49.6,65.2,A,0,17767,15156,3606
12033,FL,Escambia County,98.6,55.4,65.9,89.6,34.0,35.5,58.7,B,1,318316,252085,54571
29085,MO,Hickory County,91.3,37.9,44.6,60.6,51.0,51.9,64.6,B,0,9544,7947,3175
29177,MO,Ray County,91.3,39.5,47.2,61.3,46.3,49.3,74.5,B,1,23018,17851,4343
48105,TX,Crockett County,99,47.2,59.1,85,41.7,43.7,62.3,C,0,3464,2604,612
36037,NY,Genesee County,97.6,59.6,68.8,86.2,51.3,54.3,71.2,A,0,57280,45674,11050
19071,IA,Fremont County,97.4,51.8,63,87.3,47.8,50.1,63.9,A,0,6960,5423,1629
40025,OK,Cimarron County,93.8,32.5,42.5,57.3,27.7,28.3,33.4,B,0,2137,1591,543
16009,ID,Benewah County,97.8,51,61.8,82.4,44.8,47.5,59.5,C,0,9298,7245,2118
29049,MO,Clinton County,91.3,46.9,56,73.7,42.1,45.1,71.3,A,1,20387,15648,3703
30067,MT,Park County,95.8,58.3,65.8,74,51.0,53.7,69.7,A,0,16606,13759,3940
01061,AL,Geneva County,92.4,40.1,49.5,73.5,32.3,33.3,52.4,D,1,26271,20504,5420
27019,MN,Carver County,94.6,67,76,90.8,61.0,68.9,87.7,A,1,105089,77387,13250
37099,NC,Jackson County,96.9,54.2,59.7,80.5,27.8,29.2,39.4,C,0,43938,36721,8759
56037,WY,Sweetwater County,97.1,49.4,60.9,90.5,39.6,42.4,67.5,B,0,42343,31375,5489
48411,TX,San Saba County,99,37.5,45.2,58.4,28.3,29.0,43.2,C,0,6055,4841,1465
23007,ME,Franklin County,96.2,63.5,70.9,90.1,57.1,60.5,78.8,A,0,30199,24862,6856
UNK,AZ,Unknown County,97.7,0,0,0,39.0,40.8,95.0,,,,,
01079,AL,Lawrence County,92.4,46.9,57.3,83.6,35.6,36.9,58.8,B,1,32924,25831,6287
01083,AL,Limestone County,92.4,38.7,46.7,69.2,32.5,34.3,58.7,C,1,98915,76842,15081
48069,TX,Castro County,99,44.2,55.1,76.4,35.8,39.7,63.0,D,0,7530,5371,1236
16049,ID,Idaho County,97.8,30.5,35.9,52.1,46.3,48.8,62.4,C,0,16667,13446,4773
27065,MN,Kanabec County,94.6,42.7,49.5,72.4,63.8,68.4,87.9,B,0,16337,12837,3420
UNK,MO,Unknown County,91.3,0,0,0,25.9,26.8,54.2,,,,,
38039,ND,Griggs County,92.6,46.1,55.4,68,43.4,45.7,60.2,A,0,2231,1761,676
18171,IN,Warren County,98.6,45.4,54.6,74,42.3,44.0,60.0,A,0,8265,6429,1701
36001,NY,Albany County,97.6,74,80.5,92.7,56.9,61.6,79.4,B,1,305506,249741,53272
72079,PR,Lajas Municipio,95.9,78.2,81.7,82.1,60.1,63.8,67.9,D,1,22010,18342,5535
31013,NE,Box Butte County,90.6,33.7,42.2,52.8,56.5,60.2,95.0,B,0,10783,8045,2084
72059,PR,Guayanilla Municipio,95.9,81.8,86.3,88.2,55.8,59.5,63.3,D,1,17623,14217,3827
48277,TX,Lamar County,99,39.5,48.5,70.2,38.6,40.7,59.3,D,0,49859,38086,9726
27131,MN,Rice County,94.6,62.7,71.3,95,55.1,59.5,78.8,B,0,66972,52435,10583
20201,KS,Washington County,93.6,53.7,64.6,82.5,55.7,58.9,78.5,A,0,5406,4182,1294
UNK,TN,Unknown County,97.8,0,0,0,41.2,42.1,92.0,,,,,
20075,KS,Hamilton County,93.6,41,54.4,59.2,34.5,36.6,65.6,B,0,2539,1809,368
50021,VT,Rutland County,73.6,69.2,75.9,90.3,57.1,60.5,75.4,B,0,58191,47973,13232
39107,OH,Mercer County,98.6,38,49,80.5,49.8,51.7,70.4,A,0,41172,30520,7499
32023,NV,Nye County,94.9,46.1,52.6,70,43.3,45.2,57.8,C,0,46523,38803,14096
29181,MO,Ripley County,91.3,29.1,36.4,56.7,37.8,39.0,56.3,C,0,13288,10260,2770
39175,OH,Wyandot County,98.6,47.3,57.6,82.5,52.2,54.5,73.8,A,0,21772,16867,4333
06021,CA,Glenn County,97.5,54.8,67.1,88.5,42.1,45.8,63.4,D,0,28393,20833,4476
35043,NM,Sandoval County,97,71,80,95,51.5,56.1,69.1,B,1,146748,113218,27090
02275,AK,Wrangell City and Borough,97.6,57.7,66.1,68.7,56.3,59.1,76.5,C,0,2502,2009,614
20039,KS,Decatur County,93.6,40.1,49.2,67,52.2,52.9,69.3,A,0,2827,2264,803
UNK,OR,Unknown County,97.8,0,0,0,34.3,34.9,66.6,,,,,
19189,IA,Winnebago County,97.4,51.9,62.7,79.2,51.3,53.9,76.9,A,0,10354,8102,2282
45047,SC,Greenwood County,93.1,47.8,57.8,83.8,43.7,46.0,69.5,D,0,70811,54832,13349
17063,IL,Grundy County,98.4,57.5,68.3,87.3,46.6,50.7,74.3,A,1,51054,38268,7440
28119,MS,Quitman County,98.1,53.3,63.3,77.3,36.6,39.4,61.8,D,0,6792,5248,1231
28099,MS,Neshoba County,98.1,41,49.8,65.1,34.4,37.6,60.5,D,0,29118,21050,4682
13155,GA,Irwin County,89.6,36.3,43.1,67.3,29.8,31.4,46.1,D,0,9416,7458,1696
31035,NE,Clay County,90.6,41.4,52.3,76.8,56.2,58.9,81.5,A,0,6203,4661,1268
16029,ID,Caribou County,97.8,39.9,52.5,73.1,42.4,45.4,66.5,A,0,7155,5079,1241
30073,MT,Pondera County,95.8,54.3,64.9,83.5,43.9,47.4,67.1,D,0,5911,4478,1216
41023,OR,Grant County,97.8,45.2,53,62.5,49.2,50.6,66.6,C,0,7199,5931,2259
20027,KS,Clay County,93.6,60,71.8,88.4,45.9,49.0,67.7,A,0,8002,6132,1880
UNK,PR,Unknown County,95.9,0,0,0,66.6,70.2,95.0,,,,,
46041,SD,Dewey County,96.7,72.9,92.9,95,34.0,39.8,50.2,D,0,5892,3658,586
48479,TX,Webb County,99,95,95,95,24.1,28.5,50.0,D,1,276652,186996,26921
19073,IA,Greene County,97.4,57.8,69.3,93.8,52.8,56.3,77.8,A,0,8888,6853,2003
51550,VA,Chesapeake city,79.3,52.7,62.3,78.8,11.6,12.4,18.1,B,1,244835,185721,33634
22069,LA,Natchitoches Parish,96.8,42.9,52.2,73.7,39.9,42.3,66.4,D,0,38158,29337,6531
49043,UT,Summit County,97.6,87.8,95,95,51.2,55.9,74.3,A,0,42145,32042,5635
19005,IA,Allamakee County,97.4,53,64.7,85.5,51.5,54.4,71.9,B,0,13687,10476,3212
21121,KY,Knox County,94,36.2,44.6,59.5,35.6,37.2,58.4,D,0,31145,23951,5523
54045,WV,Logan County,97.2,56.1,65.1,77.2,37.1,39.3,52.9,C,0,32019,25443,6740
17155,IL,Putnam County,98.4,57.5,66.1,82.5,54.4,57.8,79.0,A,0,5739,4596,1329
06091,CA,Sierra County,0,0,0,0,0.0,0.0,0.0,A,0,3005,2509,963
46107,SD,Potter County,96.7,60.6,71.8,87.1,51.5,54.5,69.3,A,0,2153,1698,628
08035,CO,Douglas County,97.1,73,83.2,95,54.6,60.7,77.9,A,1,351154,262787,43602
28009,MS,Benton County,98.1,51.1,61.3,84.7,35.5,37.3,57.0,C,1,8259,6498,1566
12077,FL,Liberty County,98.6,34,39.4,71.3,32.7,34.0,58.5,D,0,8354,6902,1256
05007,AR,Benton County,90.5,52.8,61.7,74.1,39.4,43.7,62.4,B,1,279141,206487,37902
08013,CO,Boulder County,97.1,78,84,95,61.8,67.2,84.4,A,1,326196,264962,48358
22089,LA,St. Charles Parish,96.8,56.4,67.4,90.9,39.3,42.3,66.1,B,1,53100,40257,7466
27151,MN,Swift County,94.6,57.4,67.7,87.7,56.8,61.4,78.9,B,0,9266,7112,2079
51720,VA,Norton city,0,0,0,0,0.0,0.0,0.0,D,0,3981,3121,746
12093,FL,Okeechobee County,98.6,46,55.2,89.7,31.8,33.4,46.3,D,0,42168,33207,8482
51685,VA,Manassas Park city,79.3,44,51.8,57.8,0.9,1.0,1.4,C,1,17478,13538,1524
27161,MN,Waseca County,94.6,56.9,66.9,87.3,58.0,62.3,83.4,B,0,18612,14293,3460
31049,NE,Deuel County,90.6,34.4,41.9,65.2,51.8,54.3,69.7,A,0,1794,1404,420
39057,OH,Greene County,98.6,62.6,71.6,90,44.2,47.3,69.0,A,1,168937,134183,29636
20175,KS,Seward County,93.6,45.5,60.5,76.3,25.2,27.4,51.6,D,0,21428,14596,2162
34013,NJ,Essex County,93.9,71.5,81.9,84.3,43.1,47.1,65.4,D,1,798975,609578,111102
30053,MT,Lincoln County,95.8,34.8,40.6,56.1,51.1,52.9,65.6,B,0,19980,16403,5902
48009,TX,Archer County,99,59.7,70.7,87.8,31.1,33.3,59.4,A,1,8553,6710,1677
25025,MA,Suffolk County,89.9,72.6,79.1,83.2,47.4,50.7,70.4,C,1,803907,672370,99229
49019,UT,Grand County,97.6,67.4,79.6,87.7,47.6,50.5,69.2,C,0,9754,7655,1891
13277,GA,Tift County,89.6,40,48.9,75.6,33.5,35.8,52.4,D,0,40644,30600,6259
40039,OK,Custer County,93.8,48.2,58.4,85.5,38.0,40.9,66.8,D,0,29003,21817,4099
08065,CO,Lake County,97.1,59.5,67.4,75.3,46.8,49.8,69.8,B,0,8127,6521,1188
72067,PR,Hormigueros Municipio,95.9,80.4,83.8,77.4,60.9,64.5,65.9,C,1,15518,13136,4447
16039,ID,Elmore County,97.8,53.5,66.4,78.8,24.5,26.5,54.2,C,0,27511,20550,3880
55121,WI,Trempealeau County,96.9,65.7,78.8,95,53.8,58.3,79.8,B,0,29649,22212,5469
13177,GA,Lee County,89.6,45.8,56.8,85.4,34.3,36.7,54.8,B,1,29992,22122,3905
12069,FL,Lake County,98.6,65.4,75,95,42.1,44.5,57.7,C,1,367118,297740,99386
38011,ND,Bowman County,92.6,38.3,48.7,79.6,53.2,55.0,66.5,A,0,3024,2286,671
55097,WI,Portage County,96.9,61.9,68.5,92.2,54.2,58.6,77.7,A,0,70772,57314,12262
19051,IA,Davis County,97.4,36.5,48.5,77.3,52.4,54.9,77.1,B,0,9000,6349,1597
21177,KY,Muhlenberg County,94,50.7,59.8,77.4,45.1,47.4,72.0,C,0,30622,24386,6013
16087,ID,Washington County,97.8,40.1,49.1,70.1,38.4,40.5,55.7,D,0,10194,7888,2643
19177,IA,Van Buren County,97.4,41.8,52.1,81.3,51.0,52.7,68.8,A,0,7044,5446,1586
30017,MT,Custer County,95.8,43.6,52.3,76.2,46.2,48.2,66.5,B,0,11402,9047,2360
48217,TX,Hill County,99,40.7,50.9,71.2,35.0,36.1,52.8,D,0,36649,28169,7684
48211,TX,Hemphill County,99,41.8,57.1,73.1,38.0,39.7,66.8,C,0,3819,2666,606
04019,AZ,Pima County,97.7,67.9,76.5,93.5,44.2,47.5,63.2,D,1,1047279,831972,212554
51760,VA,Richmond city,79.3,42.4,48.8,61.7,24.1,24.9,22.3,D,1,230436,190750,31809
48235,TX,Irion County,99,95,95,93.6,12.8,13.5,44.6,A,1,1536,1190,328
54031,WV,Hardy County,97.2,55,65.4,82.9,43.4,45.5,62.0,B,0,13776,10951,3096
54043,WV,Lincoln County,97.2,50.4,59.5,77.5,43.8,46.5,62.2,C,1,20409,15872,4076
13111,GA,Fannin County,89.6,41.6,48.2,62,42.3,43.3,54.0,B,0,26188,21950,8017
06011,CA,Colusa County,97.5,60.2,74.3,82.6,34.6,37.7,60.9,C,0,21547,15706,3214
13137,GA,Habersham County,89.6,39.9,48.3,70.1,34.7,36.4,51.0,C,0,45328,35229,8500
17073,IL,Henry County,98.4,58.7,68,85.7,49.4,53.3,74.4,A,1,48913,38104,10217
38021,ND,Dickey County,92.6,52.5,63,86.4,51.8,56.9,82.9,A,0,4872,3681,1009
UNK,ID,Unknown County,97.8,0,0,0,39.2,40.8,90.2,,,,,
13275,GA,Thomas County,89.6,48.5,59,80.2,38.4,40.9,59.9,D,0,44451,33932,8304
46111,SD,Sanborn County,96.7,54.9,67.7,92.6,51.1,54.2,75.2,A,0,2344,1759,474
13017,GA,Ben Hill County,89.6,38.2,47.2,69.7,30.6,32.5,47.8,D,0,16700,12605,2990
30023,MT,Deer Lodge County,95.8,57.8,61,85.8,56.9,61.2,79.9,B,0,9140,7888,2242
37087,NC,Haywood County,96.9,56.6,64.8,84.2,33.3,34.9,44.6,B,1,62317,50968,15572
UNK,MH,Unknown County,0,0,0,0,20.7,23.1,35.3,,,,,
13245,GA,Richmond County,89.6,49.2,59.3,79.8,29.9,31.5,51.7,D,1,202518,156465,29363
28163,MS,Yazoo County,98.1,48.8,56.2,84.2,34.0,36.6,59.0,D,1,29690,23542,3808
13079,GA,Crawford County,89.6,40.5,48.4,60.7,30.1,31.2,47.0,C,1,12404,9899,2411
13255,GA,Spalding County,89.6,40.1,49.4,71.9,38.8,40.6,59.4,D,1,66703,51061,12178
54089,WV,Summers County,97.2,62.8,69.4,85.8,46.9,49.8,64.0,D,0,12573,10547,3283
13015,GA,Bartow County,89.6,37,45.5,69.3,35.0,36.8,55.0,C,1,107738,82047,15539
31029,NE,Chase County,90.6,33.3,41.6,49.5,53.4,56.8,95.0,A,0,3924,2952,834
54071,WV,Pendleton County,97.2,58.3,68.1,89,50.0,51.8,64.7,B,0,6969,5702,1963
12067,FL,Lafayette County,98.6,39.1,46.6,92.9,32.4,33.7,53.1,D,0,8422,6744,1455
48189,TX,Hale County,99,44,55.8,81.6,31.1,33.1,49.7,D,0,33406,24457,4604
51121,VA,Montgomery County,79.3,46.2,49.9,72.1,40.0,41.9,50.1,B,1,98535,83465,13025
05035,AR,Crittenden County,90.5,44.3,54.8,67.2,31.3,33.9,56.1,D,1,47955,34983,6960
30003,MT,Big Horn County,95.8,88.3,95,95,31.9,37.8,64.1,D,0,13319,8853,1775
37133,NC,Onslow County,96.9,60.3,74.6,92.7,9.9,10.3,25.7,C,1,197938,149343,19026
UNK,NJ,Unknown County,93.9,0,0,0,16.7,15.6,12.9,,,,,
46117,SD,Stanley County,96.7,58.5,72,91,42.1,44.8,61.0,A,0,3098,2316,631
31075,NE,Grant County,90.6,20.7,25.2,28.2,65.1,67.8,95.0,A,0,623,469,142
UNK,DC,Unknown County,94.6,0,0,0,40.1,40.4,95.0,,,,,
55011,WI,Buffalo County,96.9,50.1,57.4,80.2,50.9,54.3,66.7,A,0,13031,10366,2967
31151,NE,Saline County,90.6,52.2,62,83.5,53.1,59.0,88.1,C,0,14224,10542,2188
29077,MO,Greene County,91.3,48.9,56.2,80.2,44.4,47.5,66.9,B,1,293086,232457,49105
42011,PA,Berks County,94.7,59.8,69.3,85.7,42.5,45.5,63.8,C,1,421164,327744,74119
17055,IL,Franklin County,98.4,44.5,54,75.7,42.5,44.4,63.4,C,0,38469,29993,8024
18073,IN,Jasper County,98.6,47,56.8,85.6,42.8,44.8,62.7,B,1,33562,25822,6083
48489,TX,Willacy County,99,64.4,75,83.6,34.3,37.7,60.9,D,0,21358,16343,3057
18087,IN,LaGrange County,98.6,22.4,31.6,62.6,41.1,42.6,57.4,B,0,39614,26804,5489
22037,LA,East Feliciana Parish,96.8,40.1,45.8,68.6,43.1,45.5,66.8,D,1,19135,15710,3513
48037,TX,Bowie County,99,39.1,48.4,69.9,32.6,34.2,52.7,D,1,93245,71264,15832
12133,FL,Washington County,98.6,32.3,38.9,67.6,33.8,34.6,53.0,D,0,25473,20398,4380
28153,MS,Wayne County,98.1,38.8,48,64.5,33.6,35.6,61.8,D,0,20183,15280,3556
48375,TX,Potter County,99,45.1,57.5,82.4,32.9,35.0,56.0,D,1,117415,85401,15203
46079,SD,Lake County,96.7,49.7,57.3,65.1,46.1,49.0,63.4,A,0,12797,10220,3029
01037,AL,Coosa County,92.4,40.3,46.5,65.3,38.4,39.7,55.5,C,0,10663,8916,2568
19183,IA,Washington County,97.4,56.3,68,87.4,52.6,56.3,75.2,A,1,21965,16597,4384
24043,MD,Washington County,98.2,59,68.7,87,49.1,52.4,73.8,C,1,151049,118283,26429
17059,IL,Gallatin County,98.4,54.8,64.3,81.8,44.3,46.4,62.2,B,0,4828,3866,1179
38029,ND,Emmons County,92.6,33.8,40.7,60.5,42.8,44.1,60.4,A,0,3241,2608,911
18135,IN,Randolph County,98.6,45.1,55.4,82.6,45.7,47.3,65.6,B,0,24665,19105,5134
09001,CT,Fairfield County,98.3,80.6,89.7,93.8,46.9,51.4,70.2,B,1,943332,733666,153951
17069,IL,Hardin County,98.4,41.3,49.2,69.8,47.0,47.5,61.2,C,0,3821,3152,1021
39095,OH,Lucas County,98.6,57.6,67.8,89,49.9,53.6,73.7,C,1,428348,330041,71542
22079,LA,Rapides Parish,96.8,49.3,60.5,83,35.0,37.3,56.4,D,1,129648,97737,21708
72009,PR,Aibonito Municipio,95.9,91.2,95,92.4,65.9,70.9,77.1,B,1,22108,18166,4841
41049,OR,Morrow County,97.8,55.4,68.7,75.6,35.1,38.0,60.6,D,0,11603,8421,1945
36095,NY,Schoharie County,97.6,56.6,62.9,76.5,53.7,57.1,71.4,B,1,30999,25628,7047
40005,OK,Atoka County,93.8,35.6,44.4,61.6,37.3,38.5,54.8,D,0,13758,10671,2754
17159,IL,Richland County,98.4,47.6,57.7,79.6,50.9,53.4,72.8,B,0,15513,12011,3270
24031,MD,Montgomery County,98.2,85.9,94.8,95,52.8,58.3,76.2,B,1,1050688,808321,168702
34005,NJ,Burlington County,93.9,73.8,82.7,91,49.9,53.9,73.3,A,1,445349,353190,77365
46127,SD,Union County,96.7,51,61.2,76.4,32.5,35.1,49.1,A,1,15932,12054,2962
40077,OK,Latimer County,93.8,34,40.8,50.8,39.7,42.0,60.5,D,0,10073,7881,2231
24023,MD,Garrett County,98.2,49.2,57.3,78.4,48.1,49.9,65.9,A,0,29014,23685,6713
41015,OR,Curry County,97.8,55,61.5,74.4,49.4,51.1,65.1,B,0,22925,19678,8025
17045,IL,Edgar County,98.4,48.2,57.2,80,47.1,49.2,67.8,B,0,17161,13694,3867
40091,OK,McIntosh County,93.8,53.9,63.9,83.8,42.9,44.7,62.5,D,0,19596,15756,5069
19085,IA,Harrison County,97.4,51.7,62.2,88.9,43.4,46.2,59.8,A,1,14049,10830,2790
42133,PA,York County,94.7,58.5,68.4,89,45.8,48.9,69.3,B,1,449058,350349,80627
31069,NE,Garden County,90.6,45.3,53.5,72.7,51.2,53.3,62.3,A,0,1837,1485,532
47123,TN,Monroe County,97.8,43.1,52.5,75.9,44.0,45.4,65.5,C,0,46545,36799,9979
36103,NY,Suffolk County,97.6,75,86,94,45.4,48.6,66.5,A,1,1476601,1167503,255941
38059,ND,Morton County,92.6,44.8,54.7,79.7,41.8,44.3,65.8,A,1,31364,24114,5319
48475,TX,Ward County,99,35.5,48.3,70.7,29.2,30.1,44.7,C,0,11998,8538,1629
45049,SC,Hampton County,93.1,63.7,74.3,95,38.2,40.9,62.0,D,0,19222,15145,3609
41001,OR,Baker County,97.8,69.9,83.8,95,34.3,35.2,43.3,C,0,16124,12927,4266
25021,MA,Norfolk County,89.9,78.3,84.9,88.4,55.9,61.7,75.1,A,1,706775,560181,121823
31117,NE,McPherson County,90.6,14.4,17.3,31.9,59.2,60.0,57.9,A,0,494,404,119
47007,TN,Bledsoe County,97.8,36.6,41.2,67.3,40.3,41.4,58.5,D,0,15064,12876,2839
42099,PA,Perry County,94.7,48.3,57.7,82.2,42.2,44.1,60.5,A,1,46272,36410,8806
27053,MN,Hennepin County,94.6,73.6,82.3,93.2,59.3,64.9,83.6,B,1,1265843,989707,183653
08093,CO,Park County,97.1,47,52,67.2,53.4,55.8,68.2,A,1,18845,16017,4070
22105,LA,Tangipahoa Parish,96.8,46,56.8,83.9,36.9,39.0,62.3,D,1,134758,101940,20112
06067,CA,Sacramento County,97.5,66.9,76.4,89.7,51.6,56.6,74.6,C,1,1552058,1188937,224882
48177,TX,Gonzales County,99,48.9,61.7,76.8,34.1,36.4,59.1,D,0,20837,15272,3572
19155,IA,Pottawattamie County,97.4,56.9,66.3,84.8,45.8,49.9,70.9,B,1,93206,71371,16732
22087,LA,St. Bernard Parish,96.8,48.5,59.7,80,35.1,38.0,60.2,D,1,47244,34744,5665
51089,VA,Henry County,79.3,39,46,59.7,20.7,21.4,27.0,D,0,50557,40871,12408
31017,NE,Brown County,90.6,36.8,44.8,56.5,52.1,53.9,63.6,A,0,2955,2318,798
37029,NC,Camden County,96.9,61.4,73.7,83.8,20.2,21.4,42.4,B,0,10867,8407,1833
55085,WI,Oneida County,96.9,64.8,73.6,95,58.0,60.9,76.5,A,0,35595,29526,9498
37193,NC,Wilkes County,96.9,46.4,54.5,68.8,22.9,23.9,31.1,C,0,68412,54628,15162
46009,SD,Bon Homme County,96.7,57.2,67.3,94.4,48.0,49.9,67.3,A,0,6901,5563,1434
51007,VA,Amelia County,79.3,34.1,41.7,65.8,1.2,1.3,1.5,B,1,13145,10405,2637
UNK,MA,Unknown County,89.9,0,0,0,36.4,37.7,56.5,,,,,
56027,WY,Niobrara County,97.1,31.1,37,61.5,40.3,40.9,57.7,B,0,2356,1943,550
51019,VA,Bedford County,79.3,44.4,52.6,73.2,26.7,27.7,38.9,A,1,78997,63465,17259
39163,OH,Vinton County,98.6,39.5,47.3,69.8,46.2,48.8,64.8,C,0,13085,10245,2430
40035,OK,Craig County,93.8,52.8,64,91.6,38.8,40.5,55.5,D,0,14142,11113,2845
05131,AR,Sebastian County,90.5,49,58.1,69.3,35.1,38.0,59.0,D,1,127827,97154,20986
01071,AL,Jackson County,92.4,48.9,58.8,85.1,37.0,38.5,56.2,C,0,51626,40943,10591
48317,TX,Martin County,99,31.3,42.2,66.6,29.9,31.8,48.3,B,1,5771,3962,659
13129,GA,Gordon County,89.6,37.4,45.8,68.4,34.2,36.1,54.7,D,0,57963,44119,8856
51057,VA,Essex County,79.3,45.9,53.6,70.7,15.2,15.8,20.0,C,0,10953,8935,2600
29059,MO,Dallas County,91.3,34.7,43.5,66.3,41.0,42.5,59.1,C,1,16878,12880,3507
27037,MN,Dakota County,94.6,69.1,78.3,90.5,60.5,67.2,87.4,A,1,429021,324966,63011
22123,LA,West Carroll Parish,96.8,40.4,50.2,82.7,36.6,37.7,56.3,C,0,10830,8412,2104
08115,CO,Sedgwick County,97.1,52,61.2,86.7,52.2,54.5,68.6,C,0,2248,1808,610
13193,GA,Macon County,89.6,43,49.1,71.3,37.0,39.1,56.4,D,0,12947,10551,2344
30071,MT,Phillips County,95.8,43.7,53.7,74.8,51.0,53.9,71.5,B,0,3954,3015,916
32009,NV,Esmeralda County,94.9,40.9,45.3,42.3,28.3,29.7,45.5,C,0,873,750,312
21021,KY,Boyle County,94,56.4,64.9,81,47.0,49.8,66.7,B,0,30060,24093,5892
48051,TX,Burleson County,99,48.9,59.5,82.5,39.7,41.3,59.8,C,1,18443,14427,3867
47075,TN,Haywood County,97.8,51.8,62.7,80.6,40.6,42.8,65.2,D,0,17304,13455,3415
51630,VA,Fredericksburg city,79.3,39.8,47.8,73.1,3.7,3.8,5.3,C,1,29036,22883,3462
21043,KY,Carter County,94,48.8,58.3,72.2,41.8,44.4,62.9,D,0,26797,20830,5206
13005,GA,Bacon County,89.6,30.3,39.4,59.1,29.5,30.2,46.9,D,0,11164,8331,1878
49023,UT,Juab County,97.6,36.4,50.3,78.5,37.3,40.4,63.2,A,1,12017,7912,1427
48091,TX,Comal County,99,61.6,72.4,92.8,38.2,40.9,60.0,A,1,156209,121086,28528
48261,TX,Kenedy County,99,53.7,62.8,72.1,41.9,45.5,59.2,C,0,404,304,68
20091,KS,Johnson County,93.6,74.4,84.6,95,41.6,45.5,58.6,A,1,602401,457530,90543
19117,IA,Lucas County,97.4,44.9,55.6,75.4,57.6,59.9,80.5,B,0,8600,6640,1923
30095,MT,Stillwater County,95.8,41.8,51.1,76.9,49.3,50.8,66.4,A,0,9642,7607,2268
18151,IN,Steuben County,98.6,47.1,56,83.5,47.8,49.7,68.7,B,0,34594,27623,7254
17001,IL,Adams County,98.4,52,63,83.3,42.9,44.9,68.6,A,0,65435,50674,13513
21127,KY,Lawrence County,94,48,58.2,77,39.8,42.4,60.7,D,0,15317,11681,2760
36025,NY,Delaware County,97.6,56.9,63.2,74,51.9,54.5,70.9,C,0,44135,36926,11116
42127,PA,Wayne County,94.7,60.3,66.7,76.9,46.0,48.5,63.8,B,0,51361,42996,12623
21197,KY,Powell County,94,52.2,63.4,87.1,42.6,44.7,63.2,D,0,12359,9410,2011
22019,LA,Calcasieu Parish,96.8,42.1,52.3,76,34.3,36.3,58.0,C,1,203436,152680,30965
26153,MI,Schoolcraft County,95.5,55.4,63.6,81.7,57.6,59.9,74.1,C,0,8094,6702,2229
17165,IL,Saline County,98.4,48.1,57.8,83.8,47.7,49.7,68.4,D,0,23491,18467,4813
27113,MN,Pennington County,94.6,53.4,62.2,78.3,52.1,56.5,75.3,B,0,14119,10910,2660
12103,FL,Pinellas County,98.6,64.1,71.7,84.9,45.0,47.0,61.1,C,1,974996,819951,247630
41071,OR,Yamhill County,97.8,62.8,72,89.4,51.3,55.0,75.6,C,1,107100,83723,19099
26031,MI,Cheboygan County,95.5,55.9,63.6,80.1,54.0,55.9,72.2,B,0,25276,21172,7094
36045,NY,Jefferson County,97.6,72.9,87.1,93.2,39.2,41.6,79.5,C,1,109834,83485,15611
27075,MN,Lake County,94.6,66.3,74.3,84.8,62.9,67.8,86.2,A,0,10641,8606,2855
21081,KY,Grant County,94,48.6,61,92.2,43.0,45.4,67.2,C,1,25069,18496,3520
